D: 2178000000|E: 512| NL: 4| N: 12582912| L(N,D): 2.7035| O(1e4): 2.193|True|897032260|2.428
D: 2178000000|E: 512| NL: 5| N: 15728640| L(N,D): 2.6520| O(1e4): 2.622|True|1058087227|2.058
D: 2178000000|E: 512| NL: 6| N: 18874368| L(N,D): 2.6112| O(1e4): 3.033|True|1210920395|1.799
D: 2178000000|E: 512| NL: 7| N: 22020096| L(N,D): 2.5775| O(1e4): 3.431|True|1357238649|1.605
D: 2178000000|E: 512| NL: 8| N: 25165824| L(N,D): 2.5489| O(1e4): 3.818|True|1498201608|1.454
D: 2178000000|E: 512| NL: 9| N: 28311552| L(N,D): 2.5243| O(1e4): 4.195|True|1634643777|1.332
D: 2178000000|E: 512| NL: 10| N: 31457280| L(N,D): 2.5027| O(1e4): 4.564|True|1767191722|1.232
D: 2178000000|E: 512| NL: 11| N: 34603008| L(N,D): 2.4835| O(1e4): 4.926|True|1896331484|1.149
D: 2178000000|E: 512| NL: 12| N: 37748736| L(N,D): 2.4662| O(1e4): 5.281|True|2022449986|1.077
D: 2178000000|E: 512| NL: 13| N: 40894464| L(N,D): 2.4507| O(1e4): 5.630|True|2145861803|1.015
D: 2178000000|E: 640| NL: 4| N: 19660800| L(N,D): 2.6022| O(1e4): 3.134|True|1248058324|1.745
D: 2178000000|E: 640| NL: 5| N: 24576000| L(N,D): 2.5540| O(1e4): 3.746|True|1472137213|1.479
D: 2178000000|E: 640| NL: 6| N: 29491200| L(N,D): 2.5159| O(1e4): 4.335|True|1684776954|1.293
D: 2178000000|E: 640| NL: 7| N: 34406400| L(N,D): 2.4846| O(1e4): 4.903|True|1888352369|1.153
D: 2178000000|E: 640| NL: 8| N: 39321600| L(N,D): 2.4583| O(1e4): 5.456|True|2084476859|1.045
D: 2178000000|E: 768| NL: 4| N: 28311552| L(N,D): 2.5243| O(1e4): 4.195|True|1634643777|1.332
D: 2178000000|E: 768| NL: 5| N: 35389440| L(N,D): 2.4790| O(1e4): 5.015|True|1928130991|1.130
D: 2178000000|E: 896| NL: 4| N: 38535168| L(N,D): 2.4622| O(1e4): 5.369|True|2053545710|1.061
D: 4950000000|E: 128| NL: 4| N: 786432| L(N,D): 3.4567| O(1e4): 0.105|True|115281408|42.938
D: 4950000000|E: 128| NL: 5| N: 983040| L(N,D): 3.3882| O(1e4): 0.126|True|135979263|36.403
D: 4950000000|E: 128| NL: 6| N: 1179648| L(N,D): 3.3332| O(1e4): 0.145|True|155620500|31.808
